Drug_ID,SMILES,Affinity_Score
Virtual_Drug_07770,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_07776,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_03803,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_03804,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04161,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_04166,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_04167,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_00116,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_01463,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_01465,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_01468,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01469,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_01471,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_01472,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07779,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08087,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_08089,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01449,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01450,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_01452,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_01456,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07795,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07801,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_07802,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_07806,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_07807,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_07808,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_01458,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_01460,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_09841,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_09849,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04168,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04148,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_04155,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_04158,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_03817,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00108,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_09859,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_08066,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_08068,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_08070,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_08076,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01283,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07817,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_07818,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_07823,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_09869,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_09870,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_04129,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_04130,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_04136,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04142,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_04143,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_03826,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_03828,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_07850,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_07851,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_01430,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01438,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01439,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_07836,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07839,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01280,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_08065,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_09874,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_09879,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_00103,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_00104,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_03837,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04117,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04127,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04097,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_04099,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_04106,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_04108,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_00093,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07871,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_01287,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_01290,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_01291,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_08051,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_08052,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_08055,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_08060,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_08035,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_08036,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_08039,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_08042,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_01417,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_01420,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01421,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_01422,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01423,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_00094,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_00095,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_09898,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_09899,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_09900,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_09901,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_09903,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04082,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_04089,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_04090,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01404,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_07875,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_07878,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07879,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_07881,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_07883,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_01409,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08064,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_03841,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_03846,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_03855,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_04067,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04078,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03857,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_09906,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_09910,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_09912,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_00083,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_00085,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_00087,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_03865,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_08017,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_08028,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_08032,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_01313,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_07891,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_07896,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_04056,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04059,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_04062,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_04035,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_04047,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_04026,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_04028,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_04029,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03877,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00063,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_09928,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_01381,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_01384,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_01304,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_01306,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_09932,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_09934,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00066,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_04002,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_04008,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_04009,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_04011,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_01376,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07940,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_07945,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_07927,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_07928,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_07931,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_07934,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_01377,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01378,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03896,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_03985,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_09939,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_09940,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_01322,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_01323,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_08002,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_08003,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08007,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_08008,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_08015,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_01372,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_01373,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00053,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00059,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_04000,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_03973,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_03974,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_03981,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_03982,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_03983,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_03905,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_01337,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_07992,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_07995,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_07996,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_01358,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_01360,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_07954,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_07955,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_01362,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_03913,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_03918,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_03920,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_03953,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_03964,NC(=N)c1ccc(cc1)CCCS,-4.9
Virtual_Drug_03966,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_03967,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_00006,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00008,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_00011,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_07975,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_07977,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_07978,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_07979,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_07983,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_07984,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_09963,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_09964,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00033,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_00035,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_03943,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_00026,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00024,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_09999,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_00021,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_10000,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_03962,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_03960,NC(=N)c1ccc(cc1)CCCCCCN,-4.8
Virtual_Drug_03915,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_03979,NC(=N)c1ccc(cc1)CCCCCCN,-4.8
Virtual_Drug_03972,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_07994,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_07986,NC(=N)c1ccc(cc1)CCCCCCO,-4.8
Virtual_Drug_01340,NC(=N)c1ccc(cc1)CCCCCl,-4.8
Virtual_Drug_01339,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_01352,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_01349,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01345,NC(=N)c1ccc(cc1)CCCCCCO,-4.8
Virtual_Drug_07974,NC(=N)c1ccc(cc1)CCCCCCF,-4.8
Virtual_Drug_00001,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_03926,NC(=N)c1ccc(cc1)CCCCCCCl,-4.8
Virtual_Drug_04866,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_01370,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_01369,NC(=N)c1ccc(cc1)CCCCCCO,-4.8
Virtual_Drug_01368,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01318,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_01316,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01315,NC(=N)c1ccc(cc1)CCCCCl,-4.8
Virtual_Drug_01361,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_07968,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_07959,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07953,NC(=N)c1ccc(cc1)CCCCCF,-4.8
Virtual_Drug_01359,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_03930,NC(=N)c1ccc(cc1)CCCCCCl,-4.8
Virtual_Drug_09984,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_00013,NC(=N)c1ccc(cc1)CCCCCF,-4.8
Virtual_Drug_00031,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_00038,NC(=N)c1ccc(cc1)CCCCCCF,-4.8
Virtual_Drug_07887,NC(=N)c1ccc(cc1)CCCCCCCO,-4.8
Virtual_Drug_07874,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01396,NC(=N)c1ccc(cc1)CCCCCCCO,-4.8
Virtual_Drug_07899,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_07892,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.8
Virtual_Drug_08021,NC(=N)c1ccc(cc1)CCCCCl,-4.8
Virtual_Drug_08020,NC(=N)c1ccc(cc1)CCCCCCO,-4.8
Virtual_Drug_01309,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_01299,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_07919,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07916,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07912,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01389,NC(=N)c1ccc(cc1)CCCCCS,-4.8
Virtual_Drug_01386,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_01385,NC(=N)c1ccc(cc1)CCCCCl,-4.8
Virtual_Drug_07921,NC(=N)c1ccc(cc1)CCCCCCN,-4.8
Virtual_Drug_07872,NC(=N)c1ccc(cc1)CCCCCCCO,-4.8
Virtual_Drug_08057,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_01296,NC(=N)c1ccc(cc1)CCCCCCCO,-4.8
Virtual_Drug_01295,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_01292,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01288,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07870,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_07866,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_07859,NC(=N)c1ccc(cc1)CCCCCCN,-4.8
Virtual_Drug_01424,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_08048,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_08046,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_08045,NC(=N)c1ccc(cc1)CCCCCF,-4.8
Virtual_Drug_08041,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_08038,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_07888,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_08072,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_08071,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_08067,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07838,NC(=N)c1ccc(cc1)CCCCCCN,-4.8
Virtual_Drug_07829,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_07828,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.8
Virtual_Drug_01436,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01435,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01433,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_01432,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_01429,NC(=N)c1ccc(cc1)CCCCCCCO,-4.8
Virtual_Drug_01426,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_07854,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_07853,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07844,NC(=N)c1ccc(cc1)CCCCCCCO,-4.8
Virtual_Drug_07843,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.8
Virtual_Drug_07793,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_01455,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_03887,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_03881,NC(=N)c1ccc(cc1)CCCCCCl,-4.8
Virtual_Drug_00070,NC(=N)c1ccc(cc1)CCCCF,-4.8
Virtual_Drug_09929,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.8
Virtual_Drug_03875,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_03874,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_04032,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_04030,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_04027,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.8
Virtual_Drug_04043,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_04039,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_04063,NC(=N)c1ccc(cc1)CCCCCF,-4.8
Virtual_Drug_01447,NC(=N)c1ccc(cc1)CCCCCCF,-4.8
Virtual_Drug_07822,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07745,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_01483,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_01482,NC(=N)c1ccc(cc1)CCCCCl,-4.8
Virtual_Drug_07766,NC(=N)c1ccc(cc1)CCCCCCO,-4.8
Virtual_Drug_07764,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.8
Virtual_Drug_07761,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.8
Virtual_Drug_07790,NC(=N)c1ccc(cc1)CCCCCCF,-4.8
Virtual_Drug_01274,NC(=N)c1ccc(cc1)CCCCCF,-4.8
Virtual_Drug_01267,NC(=N)c1ccc(cc1)CCCCCCF,-4.8
Virtual_Drug_08093,NC(=N)c1ccc(cc1)CCCCCCCO,-4.8
Virtual_Drug_08084,NC(=N)c1ccc(cc1)CCCCCF,-4.8
Virtual_Drug_01467,NC(=N)c1ccc(cc1)CCCCCl,-4.8
Virtual_Drug_07804,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_07803,NC(=N)c1ccc(cc1)CCCCCCS,-4.8
Virtual_Drug_07799,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_07796,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_01250,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_08126,NC(=N)c1ccc(cc1)CCCCCCCN,-4.8
Virtual_Drug_08123,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.8
Virtual_Drug_07715,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_01502,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_01501,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01495,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_01492,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_07744,NC(=N)c1ccc(cc1)CS,-4.8
Virtual_Drug_07742,NC(=N)c1ccc(cc1)CCCCCCCS,-4.8
Virtual_Drug_07740,NC(=N)c1ccc(cc1)CCCCCF,-4.8
Virtual_Drug_07732,NC(=N)c1ccc(cc1)CCCCCl,-4.8
Virtual_Drug_01260,NC(=N)c1ccc(cc1)CCCCCCF,-4.8
Virtual_Drug_01258,NC(=N)c1ccc(cc1)CCCS,-4.8
Virtual_Drug_07756,NC(=N)c1ccc(cc1)CCS,-4.8
Virtual_Drug_07755,NC(=N)c1ccc(cc1)CCCCCCO,-4.8
